chip_number,orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size
836,175,1.5,2,3,3.5,3,6,0.03,1,1.23,328.05
837,175,1.5,2,3,3.5,3,2,0.07,1,18.22,242.86
838,175,1.5,2,3,3.5,3,6,0.07,1,4.24,273.76
839,175,2,3,1,4,3.5,2,0.03,1,1.77,460.72
840,175,2,3,1,4,3.5,6,0.03,1,0.85,408
841,175,2,3,1,4,3.5,2,0.07,1,11.88,307.48
842,175,2,3,1,4,3.5,6,0.07,1,15.01,197.22
843,175,2.5,4,1.5,2,4,2,0.03,1,13.41,330.35
844,175,2.5,4,1.5,2,4,6,0.03,1,7.41,279.13
845,175,2.5,4,1.5,2,4,2,0.07,1,36.46,298.18
846,175,2.5,4,1.5,2,4,6,0.07,1,48.43,188.07
847,175,3,5,2,2.5,2,2,0.03,1,3.15,441.15
848,175,3,5,2,2.5,2,6,0.03,1,2.33,338.08
849,175,3,5,2,2.5,2,2,0.07,1,22.69,287.87
850,175,3,5,2,2.5,2,6,0.07,1,7.68,286.38
851,75,1,2.19,1,2.01,2.15,22,0.18,1,476.59,28.11
852,75,3,6,3,4,4,22,0.14,1,203.02,47.03
853,75,2.02,4.02,2.06,3.04,2.94,19.37,0.05,1,50.31,47.45
854,100,1.96,4.87,2.97,2,2.44,19.22,0.26,2,84.52,92.87
855,150,3,4.01,1,3.5,2.49,12.95,0.13,2,15.04,187.58
856,175,1.49,2.02,2.99,3.49,2.98,10.07,0.05,1,23.11,115.64
857,100,2.81,2,1.5,2.99,3.58,22,0.13,2,113.27,69.96
858,125,1,4,3,2.5,3.5,6.04,0.07,1,116.25,76.35
859,175,2.51,4.03,1.44,2,3.94,12.62,0.08,2,22.02,200.5
860,175,1,5.96,2.5,3.02,2.49,10.41,1.06,2,65.37,201.63
861,75,3,6,3,4,4,8,0.1,1,95.51,74.98
862,75,3,6,3,4,4,14,0.1,1,116.54,58.22
863,75,3,6,3,4,4,20,0.1,1,142.18,48.38
864,75,3,6,3,4,4,8,0.15,1,156.94,72.73
865,75,3,6,3,4,4,14,0.15,1,192.23,56.41
866,75,3,6,3,4,4,20,0.15,2,34.92,88.43
867,75,3,6,3,4,4,8,0.2,1,227.21,70.76
868,75,3,6,3,4,4,14,0.2,2,38.78,105.86
869,75,3,6,3,4,4,20,0.2,2,45.58,89.07
870,75,3,6,3,4,4,8,0.05,1,30.75,86.83
871,75,3,6,3,4,4,14,0.05,1,35.48,68.7
872,75,3,6,3,4,4,20,0.05,1,47.06,55.51
873,75,3,6,3,4,4,13,0.26,2,53.6,106.32
874,150,3,4.01,1,3.5,2.49,8,0.1,1,27.83,165.28
875,150,3,4.01,1,3.5,2.49,14,0.1,1,35.74,126.19
876,150,3,4.01,1,3.5,2.49,20,0.1,2,14.73,150.56
877,150,3,4.01,1,3.5,2.49,8,0.15,2,15.06,232.17
878,150,3,4.01,1,3.5,2.49,14,0.15,2,17.19,184.36
879,150,3,4.01,1,3.5,2.49,20,0.15,2,19.84,156.06
880,150,3,4.01,1,3.5,2.49,8,0.2,2,19.99,232.54
881,150,3,4.01,1,3.5,2.49,14,0.2,2,23.63,182.51
882,150,3,4.01,1,3.5,2.49,20,0.2,2,26.23,156.49
883,150,3,4.01,1,3.5,2.49,8,0.05,1,9.23,189.54
884,150,3,4.01,1,3.5,2.49,14,0.05,1,10.44,150.92
885,150,3,4.01,1,3.5,2.49,20,0.05,1,12.69,125.6
886,150,3,4.01,1,3.5,2.49,13,0.26,2,31.17,186.14
887,175,2.51,4.03,1.44,2,3.94,8,0.1,2,24.57,245.03
888,175,2.51,4.03,1.44,2,3.94,14,0.1,2,29.29,191.78
889,175,2.51,4.03,1.44,2,3.94,20,0.1,2,30.63,167.75
890,175,2.51,4.03,1.44,2,3.94,8,0.15,2,36.66,245.48
891,175,2.51,4.03,1.44,2,3.94,14,0.15,2,39.87,198.08
892,175,2.51,4.03,1.44,2,3.94,20,0.15,2,43.1,171.37
893,175,2.51,4.03,1.44,2,3.94,8,0.2,2,48.27,246.51
894,175,2.51,4.03,1.44,2,3.94,14,0.2,2,53.87,197.21
895,175,2.51,4.03,1.44,2,3.94,20,0.2,2,55.68,173.18
896,175,2.51,4.03,1.44,2,3.94,8,0.05,1,45.91,157.91
897,175,2.51,4.03,1.44,2,3.94,14,0.05,2,13.46,197.24
898,175,2.51,4.03,1.44,2,3.94,20,0.05,2,16.58,163.39
899,175,2.51,4.03,1.44,2,3.94,13,0.26,2,71.45,200.8
900,175,1,5.96,2.5,3.02,2.49,8,0.1,1,68.81,98.57
901,175,1,5.96,2.5,3.02,2.49,14,0.1,1,81.49,77.31
902,175,1,5.96,2.5,3.02,2.49,20,0.1,1,102.49,63.59
903,175,1,5.96,2.5,3.02,2.49,8,0.15,1,118.63,94.1
904,175,1,5.96,2.5,3.02,2.49,14,0.15,1,140.85,73.75
905,175,1,5.96,2.5,3.02,2.49,20,0.15,1,165.88,62
906,175,1,5.96,2.5,3.02,2.49,8,0.2,1,175.12,90.96
907,175,1,5.96,2.5,3.02,2.49,14,0.2,1,204.85,71.64
908,175,1,5.96,2.5,3.02,2.49,20,0.2,1,221.07,62.01
909,175,1,5.96,2.5,3.02,2.49,8,0.05,1,23.89,111.31
910,175,1,5.96,2.5,3.02,2.49,14,0.05,1,29.03,86.56
911,175,1,5.96,2.5,3.02,2.49,20,0.05,1,37.01,70.88
912,175,1,5.96,2.5,3.02,2.49,13,0.26,1,269.63,73.13
913,125,1,4,3,2.5,3.5,8,0.1,1,175.76,67.17
914,125,1,4,3,2.5,3.5,14,0.1,1,210.46,52.49
915,125,1,4,3,2.5,3.5,20,0.1,1,242.47,44.46
916,125,1,4,3,2.5,3.5,8,0.15,1,293.96,64.77
917,125,1,4,3,2.5,3.5,14,0.15,1,337.18,51.35
918,125,1,4,3,2.5,3.5,20,0.15,1,373.91,44.05
919,125,1,4,3,2.5,3.5,8,0.2,1,413.23,63.64
920,125,1,4,3,2.5,3.5,14,0.2,1,461.85,50.89
921,125,1,4,3,2.5,3.5,20,0.2,1,495.63,44.13
922,125,1,4,3,2.5,3.5,8,0.05,1,73.4,71.32
923,125,1,4,3,2.5,3.5,14,0.05,1,89.14,55.47
924,125,1,4,3,2.5,3.5,20,0.05,1,104.19,46.76
925,125,1,4,3,2.5,3.5,13,0.26,1,581.38,52.72
926,100,2.81,2,1.5,2.99,3.58,8,0.1,1,95.43,94.9
927,100,2.81,2,1.5,2.99,3.58,14,0.1,2,81.02,83.17
928,100,2.81,2,1.5,2.99,3.58,20,0.1,2,88.65,71.66
929,100,2.81,2,1.5,2.99,3.58,8,0.15,2,102.42,106.1
930,100,2.81,2,1.5,2.99,3.58,14,0.15,2,115.63,84.56
931,100,2.81,2,1.5,2.99,3.58,20,0.15,2,115.17,75.18
932,100,2.81,2,1.5,2.99,3.58,8,0.2,2,136.69,106.07
933,100,2.81,2,1.5,2.99,3.58,14,0.2,2,153.53,84.68
934,100,2.81,2,1.5,2.99,3.58,20,0.2,2,154.26,75.07
935,100,2.81,2,1.5,2.99,3.58,8,0.05,1,38.36,102.06
936,100,2.81,2,1.5,2.99,3.58,14,0.05,1,48.31,78.43
937,100,2.81,2,1.5,2.99,3.58,20,0.05,1,60.79,64.5
938,100,2.81,2,1.5,2.99,3.58,13,0.26,2,179.88,89.86
939,175,1.49,2.02,2.99,3.49,2.98,8,0.1,1,59.96,117.85
940,175,1.49,2.02,2.99,3.49,2.98,14,0.1,1,78.49,89.4
941,175,1.49,2.02,2.99,3.49,2.98,20,0.1,1,89.37,76.02
942,175,1.49,2.02,2.99,3.49,2.98,8,0.15,1,105.8,111.64
943,175,1.49,2.02,2.99,3.49,2.98,14,0.15,1,121.48,88.47
944,175,1.49,2.02,2.99,3.49,2.98,20,0.15,1,131.28,76.55
945,175,1.49,2.02,2.99,3.49,2.98,8,0.2,1,141.53,111.52
946,175,1.49,2.02,2.99,3.49,2.98,14,0.2,1,155.82,89.62
947,175,1.49,2.02,2.99,3.49,2.98,20,0.2,2,84.32,97.65
948,175,1.49,2.02,2.99,3.49,2.98,8,0.05,1,20.05,134.75
949,175,1.49,2.02,2.99,3.49,2.98,14,0.05,1,23.52,106.04
950,175,1.49,2.02,2.99,3.49,2.98,20,0.05,1,35.02,82.45
951,175,1.49,2.02,2.99,3.49,2.98,13,0.26,2,95.46,118.04
952,100,1.96,4.87,2.97,2,2.44,8,0.1,1,136.58,77.11
953,100,1.96,4.87,2.97,2,2.44,14,0.1,1,162.83,60.35
954,100,1.96,4.87,2.97,2,2.44,20,0.1,1,185.99,51.26
955,100,1.96,4.87,2.97,2,2.44,8,0.15,1,230.51,74.14
956,100,1.96,4.87,2.97,2,2.44,14,0.15,1,268.33,58.48
957,100,1.96,4.87,2.97,2,2.44,20,0.15,1,288.93,50.66
958,100,1.96,4.87,2.97,2,2.44,8,0.2,1,324.83,72.78
959,100,1.96,4.87,2.97,2,2.44,14,0.2,1,371.3,57.76
960,100,1.96,4.87,2.97,2,2.44,20,0.2,2,72.9,88.25
961,100,1.96,4.87,2.97,2,2.44,8,0.05,1,44.8,88.74
962,100,1.96,4.87,2.97,2,2.44,14,0.05,1,53.46,69.43
963,100,1.96,4.87,2.97,2,2.44,20,0.05,1,61.83,58.73
964,100,1.96,4.87,2.97,2,2.44,13,0.26,2,74.16,110.55
965,75,2.02,4.02,2.06,3.04,2.94,8,0.1,1,89.44,67.57
966,75,2.02,4.02,2.06,3.04,2.94,14,0.1,1,107.19,52.79
967,75,2.02,4.02,2.06,3.04,2.94,20,0.1,1,139.53,42.93
968,75,2.02,4.02,2.06,3.04,2.94,8,0.15,1,169.24,62.54
969,75,2.02,4.02,2.06,3.04,2.94,14,0.15,1,200.47,49.05
970,75,2.02,4.02,2.06,3.04,2.94,20,0.15,1,313.88,37.51
971,75,2.02,4.02,2.06,3.04,2.94,8,0.2,1,273.68,58.64
972,75,2.02,4.02,2.06,3.04,2.94,14,0.2,1,381.39,43.57
973,75,2.02,4.02,2.06,3.04,2.94,20,0.2,1,316.77,41.15
974,75,2.02,4.02,2.06,3.04,2.94,8,0.05,1,31.55,75.91
975,75,2.02,4.02,2.06,3.04,2.94,14,0.05,1,35.71,60.44
976,75,2.02,4.02,2.06,3.04,2.94,20,0.05,1,48.99,48.3
977,75,2.02,4.02,2.06,3.04,2.94,13,0.26,1,372.89,49.11
978,75,1,2.19,1,2.01,2.15,8,0.1,1,142.47,48.57
979,75,1,2.19,1,2.01,2.15,14,0.1,1,195.98,36.24
980,75,1,2.19,1,2.01,2.15,20,0.1,1,256.82,29.4
981,75,1,2.19,1,2.01,2.15,8,0.15,1,292.62,43.74
982,75,1,2.19,1,2.01,2.15,14,0.15,1,367,33.65
983,75,1,2.19,1,2.01,2.15,20,0.15,1,425.03,28.45
984,75,1,2.19,1,2.01,2.15,8,0.2,1,453.02,41.61
985,75,1,2.19,1,2.01,2.15,14,0.2,1,564.77,32.08
986,75,1,2.19,1,2.01,2.15,20,0.2,1,621.65,27.59
987,75,1,2.19,1,2.01,2.15,8,0.05,1,44.94,56.63
988,75,1,2.19,1,2.01,2.15,14,0.05,1,54.85,43.97
989,75,1,2.19,1,2.01,2.15,20,0.05,1,74.24,35.29
990,75,1,2.19,1,2.01,2.15,13,0.26,1,721.53,33.08
991,75,1.2536909876,2.1865182096,1.153998739,2.0418111854,2.2819452416,22,0.242474858,2,304.9283807,39.3439971748
992,75,2.9994348649,5.8857927978,2.9999817438,3.9982013368,3.9760554554,20.963487707,0.1667205708,2,30.20730503,94.4861790942
993,100,2.9981184924,2.0018559945,1.5,3.0009642716,3.5009830808,19.0140716436,0.0741083059,1,65.64337035,73.9537756241
994,125,1.1338465814,4.1044415381,3,2.5510430114,3.550103437,6.3907588473,0.0506988945,1,60.65088757,85.5728904825
995,100,1.9889973893,4.9674209554,2.9999994088,2.005715564,2.49205898,13.0219386841,1.0525669413,2,258.5914298,117.2838805933
996,125,2.4945979179,5.996703776,1.2743515099,3.7364111608,2.0641230777,19.1243146688,0.5287667094,2,44.88188976,142.9715619038
997,150,2.5107200602,3,2.9999995204,2.9946977503,2.000000102,9.9194988183,0.5287677856,2,86.5064695,172.9682204662
998,175,1.0746749091,5.9999925551,2.4244215469,3.0003083851,2.4276950335,9.4418220581,1.0575342569,2,45.89735208,239.067930184
